,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
2916, by the respondent Eliane, by the respondent Denise,,26534,885
2917, by the respondent Hilal, by the respondent Alexandra,,267,17244
2918, the expert Tomlinson, the expert Adrienne,,9258,570
2919, by the applicant CEN, by the applicant Courtney,,1400,2191
2920, by the applicant Agata, by the applicant Yvette,,682,48359
2921, by the respondent Albert, by the respondent Lisa,,18252,22707
2922, the expert Chernyshov, the expert Vickie,,44227,466
2923, by the respondent Rice, by the respondent Richard,,23773,7727
2924, by the respondent Salome, by the respondent Sheila,,485,8807
2925, by the applicant Kaniewski, by the applicant Renee,,9327,70
2926, by the respondent CHN, by the respondent Cheryl,,47,1190
2927, a court designated by Zielona, a court designated by Micheal,,8440,267
2928, by the respondent Ereren, by the respondent Dwayne,,445,570
2929, a court designated by Vehbi, a court designated by Kimberly,,4193,314
2930, the expert Gül, the expert Kayla,,33472,4123
2931, case and advocate Estermann, case and advocate Brenda,,39968,1473
2932, by the respondent Steinbauer, by the respondent Maureen,,17146,257
2933, the expert Messmer, the expert Pamela,,961,7896
2934, a court designated by Karabaş, a court designated by Caitlin,,9663,3642
2935, by the applicant Krempa, by the applicant Vickie,,4904,466
2936, case and advocate Münger, case and advocate Abigail,,9105,647
2937, by the respondent Sarrail, by the respondent Jeffery,,38017,1771
2938, by the applicant's representative Caen, by the applicant's representative Katrina,,257,29814
2939, was represented by Danış, was represented by Danielle,,43339,282
2940, by the applicant's representative Cabo, by the applicant's representative Brittany,,80,1279
2941, by the applicant Shayan, by the applicant Zachary,,26782,552
2942, by the applicant's representative Sverre, by the applicant's representative Renee,,250,70
2943, was represented by Loucaides, was represented by Stacie,,1487,466
2944, was represented by Curt, was represented by Brian,,24126,14468
2945, was represented by Selçuk, was represented by Micheal,,2788,267
2946, a court designated by Kar, a court designated by Keith,,12604,24035
2947, case and advocate Kaspar, case and advocate Sonya,,1148,66
2948, by the respondent Barnham, by the respondent Laurie,,3964,466
2949, by the respondent Dulaş, by the respondent Loretta,,9663,893
2950, by the applicant's representative Sladjan, by the applicant's representative Alyssa,,17551,66
2951, case and advocate Alfons, case and advocate Annette,,790,442
2952, case and advocate Tommy, case and advocate Mark,,27145,4744
2953, the expert Steele, the expert Joshua,,40592,29092
2954, by the respondent McDonagh, by the respondent Reginald,,29416,69
2955, the expert Pan, the expert Jessica,,9251,29489
2956, case and advocate Bernhardt, case and advocate Erica,,29888,66
2957, by the applicant's representative Panusz, by the applicant's representative Yvonne,,91,570
2958, was represented by Javier, was represented by Bianca,,28024,6357
2959, by the applicant Ejder, by the applicant Annette,,491,442
2960, by the applicant Ladent, by the applicant Melinda,,290,17662
2961, by the applicant's representative judge, by the applicant's representative Benjamin,,5963,19046
2962, was represented by Sawicka, was represented by Priscilla,,66,6077
2963, case and advocate Bullen, case and advocate Tiffany,,257,50177
2964, by the applicant Chris, by the applicant Michael,,11007,6277
2965, the expert Kress, the expert Cynthia,,560,36005
2966, a court designated by Atakul, a court designated by Jocelyn,,335,30024
2967, by the applicant's representative Ilknur, by the applicant's representative Jacqueline,,321,4115
2968, by the applicant's representative Boel, by the applicant's representative Michele,,293,48056
2969, a court designated by Emery, a court designated by Adriana,,90,3230
2970, by the applicant's representative Ferdinand, by the applicant's representative Brent,,47457,34819
2971, a court designated by Acar, a court designated by Terri,,274,363
2972, was represented by Karamo, was represented by Terri,,13431,363
2973, was represented by Marx, was represented by Edward,,19381,12824
2974, by the respondent Ronny, by the respondent Rodney,,5134,2191
2975, was represented by Glesmann, was represented by Micheal,,8420,267
2976, by the respondent Bidart, by the respondent Gabrielle,,435,4415
2977, by the applicant Bernd, by the applicant Cindy,,69,38574
2978, by the respondent Aişe, by the respondent Kaitlyn,,70,13931
2979, a court designated by Arnaldo, a court designated by Jacqueline,,3088,4115
2980, by the respondent Oya, by the respondent Rodney,,5973,2191
2981, by the applicant Willmott, by the applicant Jacqueline,,1519,4115
2982, by the applicant Höhne, by the applicant Abigail,,570,647
2983, case and advocate Roger, case and advocate Michael,,19528,6277
2984, case and advocate Lynette, case and advocate Colleen,,5464,16813
2985, was represented by August, was represented by Jon,,4223,10354
2986, by the applicant Ferhat, by the applicant Marcia,,700,14265
2987, by the applicant Christ, by the applicant Jonathan,,2828,18985
2988, was represented by Prosecutor, was represented by Daryl,,6854,31271
2989, the expert og, the expert Nicole,,9040,37930
2990, a court designated by Bernadette, a court designated by Adrienne,,5464,570
2991, by the respondent Sait, by the respondent Cheryl,,1942,1190
2992, by the applicant's representative Aramendi, by the applicant's representative Kaitlin,,44731,3642
2993, the expert Yildiz, the expert Caitlin,,478,3642
2994, case and advocate Armen, case and advocate Caroline,,37801,34655
2995, by the applicant's representative Zappelli, by the applicant's representative Gabrielle,,13890,4415
2996, the expert Atakan, the expert Tonya,,40946,66
2997, a court designated by Valner, a court designated by Cristina,,1216,1758
2998, was represented by Masure, was represented by Brendan,,5849,44815
2999, case and advocate officer, case and advocate Samuel,,5908,20628
3000, a court designated by Head, a court designated by Jeff,,12318,9069
3001, the expert Oral, the expert Juan,,36999,21587
3002, case and advocate Faruk, case and advocate Rodney,,2788,2191
3003, the expert Fanny, the expert Javier,,10059,28024
3004, was represented by Kiliç, was represented by Vickie,,3314,466
3005, by the respondent Isfen, by the respondent Laurie,,25947,466
3006, by the applicant's representative Attı, by the applicant's representative Courtney,,5588,2191
3007, case and advocate Kruk, case and advocate Gabriela,,76,7896
3008, by the respondent Meyrem, by the respondent Darryl,,2013,38866
3009, by the respondent Kenan, by the respondent Wanda,,266,7447
3010, case and advocate von, case and advocate Lindsey,,8449,50178
3011, the expert Gerard, the expert Cassandra,,472,17244
3012, by the applicant's representative Sommer, by the applicant's representative Carolyn,,961,1362
3013, case and advocate Altan, case and advocate Alexis,,12505,261
3014, by the applicant's representative Barrett, by the applicant's representative Chase,,39457,27917
3015, was represented by Osterman, was represented by Pamela,,8592,7896
3016, by the respondent Ergül, by the respondent Jacqueline,,33472,4115
3017, case and advocate Jaroslaw, case and advocate Alyssa,,6937,66
3018, by the applicant's representative Lound, by the applicant's representative Shelley,,517,2205
3019, by the respondent Reyhan, by the respondent Samantha,,5582,36412
3020, case and advocate Masser, case and advocate Zachary,,254,552
3021, by the applicant Holland, by the applicant Dana,,23253,36669
3022, by the applicant Meydin, by the applicant Alicia,,23341,571
3023, by the applicant Kaniewska, by the applicant Gabrielle,,32518,4415
3024, by the applicant's representative Serota, by the applicant's representative Kimberly,,5503,314
3025, by the applicant Erol, by the applicant Melody,,1102,1197
3026, a court designated by Ioannou, a court designated by Tabitha,,276,66
3027, by the applicant Michalina, by the applicant Dwayne,,1758,570
3028, by the applicant's representative Sta, by the applicant's representative Erin,,30416,46604
3029, by the applicant Nerva, by the applicant Priscilla,,66,6077
3030, the expert Elaine, the expert Troy,,47385,32698
3031, a court designated by Mateo, a court designated by Denise,,80,885
3032, the expert Bishop, the expert Roger,,19520,19528
3033, was represented by Holmedal, was represented by Jacqueline,,267,4115
3034, the expert COLLINS, the expert Gabrielle,,11965,4415
3035, the expert Seamus, the expert Colton,,19202,1299
3036, the expert Davey, the expert Lori,,90,8885
3037, a court designated by Balladore, a court designated by Jacqueline,,410,4115
3038, the expert Patrice, the expert Bianca,,23804,6357
3039, a court designated by RIESS, a court designated by Lori,,5479,8885
3040, was represented by Efendi, was represented by Makayla,,44731,4123
3041, was represented by Vajić, was represented by Priscilla,,23287,6077
3042, by the respondent Breiler, by the respondent Cheryl,,6731,1190
3043, was represented by Wickström, was represented by Brandi,,46816,74
3044, the expert Milenko, the expert Brooke,,41971,3136
3045, by the respondent Fura, by the respondent Samantha,,5650,36412
3046, by the respondent Speer, by the respondent Rhonda,,254,18782
3047, case and advocate Dinleten, case and advocate Jacqueline,,257,4115
3048, a court designated by judicial, a court designated by Christine,,12379,36449
3049, by the respondent Góra, by the respondent Tammie,,376,466
3050, case and advocate Fermín, case and advocate Melinda,,18463,17662
3051, the expert Addis, the expert Cindy,,261,38574
3052, was represented by Mehdi, was represented by Debbie,,5168,48036
3053, by the applicant Merger, by the applicant Eduardo,,1063,15916
3054, by the applicant's representative Laurence, by the applicant's representative Brittney,,1196,2191
3055, was represented by in, was represented by David,,275,5119
3056, was represented by Magdalena, was represented by Kylie,,6736,466
3057, by the respondent Arabacı, by the respondent Maureen,,5588,257
3058, was represented by Aniela, was represented by Katelyn,,66,79
3059, by the applicant's representative Mole, by the applicant's representative Kimberly,,1306,314
3060, by the respondent Dear, by the respondent Jessica,,37268,29489
3061, by the respondent Başkan, by the respondent Abigail,,17369,647
3062, the expert Broderick, the expert Micheal,,781,267
3063, by the applicant Eylem, by the applicant Rachael,,78,4696
3064, case and advocate Karen, case and advocate Kurt,,25062,32211
3065, by the applicant Johnson, by the applicant Christine,,7902,36449
