,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
2752, a court designated by Tommy, a court designated by Marcus,,19919,17068
2753, the expert Steele, the expert Christopher,,28549,12803
2754, case and advocate Pan, case and advocate John,,5961,1757
2755, the expert Bernhardt, the expert Evelyn,,28375,6213
2756, by the respondent Panusz, by the respondent Abigail,,89,603
2757, by the applicant Javier, by the applicant Kelly,,44492,9077
2758, a court designated by Ladent, a court designated by Kayla,,298,5031
2759, the expert judge, the expert Susan,,5052,14919
2760, by the applicant's representative Sawicka, by the applicant's representative Breanna,,29873,7697
2761, by the respondent Biçici, by the respondent Adriana,,44070,2271
2762, by the applicant's representative Bullen, by the applicant's representative Joanne,,268,21952
2763, the expert Chris, the expert Richard,,5180,6219
2764, a court designated by Kress, a court designated by Joanne,,601,21952
2765, by the respondent Atakul, by the respondent Yolanda,,377,5282
2766, by the applicant's representative Ilknur, by the applicant's representative Alyssa,,333,64
2767, by the applicant Boel, by the applicant Ashlee,,417,7197
2768, by the respondent Emery, by the respondent Dominique,,88,2350
2769, case and advocate Ferdinand, case and advocate Savannah,,44312,40695
2770, case and advocate Acar, case and advocate Ruben,,283,268
2771, a court designated by Karamo, a court designated by Desiree,,18811,68
2772, the expert Marx, the expert Kenneth,,10487,23632
2773, was represented by Ronny, was represented by Tamara,,3281,3301
2774, the expert Bidart, the expert Carla,,433,5031
2775, by the applicant's representative Bernd, by the applicant's representative Kylie,,358,494
2776, a court designated by Aişe, a court designated by Alyssa,,68,64
2777, by the applicant's representative Arnaldo, by the applicant's representative Brianna,,41476,7697
2778, by the respondent Oya, by the respondent Melinda,,3972,22261
2779, was represented by Willmott, was represented by Abigail,,1252,603
2780, the expert Roger, the expert Edwin,,13637,37016
2781, by the respondent Lynette, by the respondent Jasmine,,5857,3810
2782, the expert August, the expert Marc,,2932,13067
2783, case and advocate Ferhat, case and advocate Belinda,,5183,22261
2784, case and advocate Christ, case and advocate Samantha,,1951,34778
2785, the expert Prosecutor, the expert Andrew,,37478,6858
2786, was represented by og, was represented by Sherry,,70,563
2787, was represented by Sait, was represented by Briana,,4548,2271
2788, the expert Aramendi, the expert Tanya,,43109,34183
2789, case and advocate Yildiz, case and advocate Darlene,,528,1734
2790, by the applicant's representative Armen, by the applicant's representative Patricia,,17303,30223
2791, by the applicant's representative Zappelli, by the applicant's representative Katelyn,,23225,77
2792, the expert Atakan, the expert Adrienne,,272,710
2793, the expert Valner, the expert Shari,,1008,2743
2794, the expert Masure, the expert Ariana,,5015,2271
2795, the expert officer, the expert Raymond,,3818,24238
2796, by the applicant's representative Head, by the applicant's representative Nicholas,,7123,20320
2797, by the applicant Oral, by the applicant Scott,,42222,4746
2798, case and advocate Faruk, case and advocate Doris,,2724,271
2799, a court designated by Fanny, a court designated by Candace,,7737,558
2800, a court designated by Isfen, a court designated by Carla,,41037,5031
2801, was represented by Attı, was represented by Krista,,30102,64
2802, case and advocate Kruk, case and advocate Jacqueline,,74,4470
2803, the expert Meyrem, the expert Kaitlin,,2787,2815
2804, the expert Kenan, the expert Brandi,,272,72
2805, case and advocate von, case and advocate Kyle,,18042,14316
2806, by the applicant's representative Gerard, by the applicant's representative Douglas,,41459,15796
2807, by the applicant Sommer, by the applicant Tonya,,647,64
2808, by the respondent Altan, by the respondent Annette,,272,48115
2809, by the respondent Barrett, by the respondent Lindsey,,26971,30334
2810, by the respondent Osterman, by the respondent Alejandra,,805,15918
2811, the expert Gajewski, the expert Gabriella,,46151,12627
2812, by the applicant's representative Lound, by the applicant's representative Renee,,633,1453
2813, a court designated by Reyhan, a court designated by Kayla,,7637,5031
2814, by the respondent Masser, by the respondent Johnathan,,263,6696
2815, a court designated by Holland, a court designated by Brandon,,16070,14328
2816, the expert Meydin, the expert Jermaine,,259,5718
2817, was represented by Serota, was represented by Kellie,,4265,494
2818, case and advocate Erol, case and advocate Caitlin,,3225,2815
2819, by the applicant's representative Ioannou, by the applicant's representative Abigail,,280,603
2820, was represented by Sta, was represented by Tyler,,44919,14886
2821, by the applicant's representative Nerva, by the applicant's representative Jacqueline,,32775,4470
2822, was represented by Elaine, was represented by Amy,,41463,14235
2823, case and advocate Mateo, case and advocate Debra,,78,430
2824, the expert Bishop, the expert Thomas,,16559,5658
2825, was represented by Holmedal, was represented by Alyssa,,282,64
2826, by the applicant's representative Seamus, by the applicant's representative Meghan,,25509,6064
2827, by the applicant's representative Davey, by the applicant's representative Kristina,,88,1437
2828, was represented by Balladore, was represented by Reginald,,382,67
2829, by the respondent Patrice, by the respondent Tristan,,20970,4103
2830, by the applicant RIESS, by the applicant Kylie,,7597,494
2831, by the applicant's representative Efendi, by the applicant's representative Alyssa,,43109,64
2832, by the applicant Vajić, by the applicant Alyssa,,38325,64
2833, by the applicant Breiler, by the applicant Brandi,,5329,72
2834, the expert Milenko, the expert Bethany,,32720,1092
2835, case and advocate Fura, case and advocate Jacqueline,,5330,4470
2836, a court designated by Speer, a court designated by Zachary,,263,560
2837, case and advocate judicial, case and advocate Kyle,,13657,14316
2838, the expert Góra, the expert Rachael,,430,3010
2839, case and advocate Fermín, case and advocate Stacie,,39588,494
2840, the expert Addis, the expert Kristi,,271,72
2841, by the applicant Mehdi, by the applicant Terri,,10989,380
2842, by the respondent Merger, by the respondent Glenda,,1362,7438
2843, case and advocate Laurence, case and advocate Zachary,,1198,560
2844, case and advocate McLachlin, case and advocate Jocelyn,,2815,6213
2845, the expert in, the expert George,,287,4502
2846, the expert Magdalena, the expert Katelyn,,8107,77
2847, by the respondent Arabacı, by the respondent Adriana,,30102,2271
2848, by the applicant Mole, by the applicant Matthew,,25726,9308
2849, case and advocate Dear, case and advocate Timothy,,23420,22283
2850, a court designated by Broderick, a court designated by Yolanda,,624,5282
2851, by the applicant's representative Karen, by the applicant's representative Anthony,,18678,9953
2852, was represented by Johnson, was represented by Teresa,,5030,34405
2853, the expert Eie, the expert Kelli,,494,23225
2854, by the applicant's representative Koray, by the applicant's representative Kristin,,323,259
2855, by the applicant's representative Gustav, by the applicant's representative Benjamin,,43715,14533
2856, a court designated by Keith, a court designated by Kenneth,,14926,23632
2857, the expert Runa, the expert Bridget,,64,17484
2858, case and advocate Doherty, case and advocate Mathew,,29029,6391
2859, by the applicant's representative Koppi, by the applicant's representative Katelyn,,72,77
2860, by the applicant's representative Attoff, by the applicant's representative Carla,,2364,5031
2861, by the applicant's representative Frazer, by the applicant's representative Zachary,,263,560
2862, the expert Mother, the expert Dana,,10584,22937
2863, the expert Greenwood, the expert Karen,,42928,18678
2864, by the applicant's representative Finlay, by the applicant's representative Sheena,,10724,8107
2865, case and advocate Schreder, case and advocate Tracie,,263,494
2866, by the respondent Kavili, by the respondent Yvonne,,2403,710
2867, case and advocate Nihat, case and advocate Yesenia,,265,544
2868, the expert Jakob, the expert Leroy,,672,726
2869, by the applicant Antony, by the applicant Tonya,,1647,64
2870, by the applicant's representative Zabun, by the applicant's representative Rachael,,403,3010
2871, was represented by Zehra, was represented by Kristin,,45056,259
2872, by the respondent Sack, by the respondent Cheryl,,49175,37958
2873, a court designated by Hooper, a court designated by Brittney,,3575,1681
2874, by the respondent Elling, by the respondent Caitlin,,2680,2815
2875, case and advocate Holzinger, case and advocate Alyssa,,3889,64
2876, was represented by Brigid, was represented by Zachary,,312,560
2877, case and advocate Ritter, case and advocate Sherri,,1967,380
2878, by the applicant's representative Mustill, by the applicant's representative Kellie,,359,494
2879, by the applicant Çek, by the applicant Darryl,,988,75
2880, by the applicant Hazel, by the applicant Olivia,,42805,33911
2881, a court designated by Hayati, a court designated by Breanna,,7246,7697
2882, by the respondent Nuri, by the respondent Micheal,,9900,282
2883, by the applicant Midyat, by the applicant Reginald,,265,67
2884, by the applicant Carmel, by the applicant Angelica,,417,3970
2885, a court designated by Morgan, a court designated by Daniel,,10805,7806
2886, case and advocate Türk, case and advocate Kaitlyn,,74,6213
2887, a court designated by Blom, a court designated by Kristy,,296,88
2888, by the applicant's representative Panizza, by the applicant's representative Darin,,9990,259
2889, case and advocate Kanar, case and advocate Micheal,,283,282
2890, by the respondent Spano, by the respondent Mindy,,5733,88
2891, a court designated by Karadayı, a court designated by Adrienne,,30102,710
2892, by the applicant George, by the applicant David,,4502,3271
2893, by the respondent Shayler, by the respondent Felicia,,1754,33577
2894, a court designated by Ortiz, a court designated by Theresa,,39039,20251
2895, was represented by Angelika, was represented by Kayla,,9232,5031
2896, by the respondent Baka, by the respondent Carla,,8130,5031
2897, by the respondent Pettiti, by the respondent Brandy,,8846,10757
2898, was represented by Avci, was represented by Eduardo,,979,13109
2899, the expert Ömer, the expert Kelsey,,647,4397
2900, by the applicant Sawyer, by the applicant Brett,,42371,18726
2901, case and advocate Magnusson, case and advocate Darlene,,261,1734
2902, was represented by Barker, was represented by Thomas,,36933,5658
2903, the expert Nouredine, the expert Kaitlyn,,500,6213
2904, a court designated by Zander, a court designated by Stacey,,4066,25415
2905, the expert Witold, the expert Kristi,,727,72
