,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
3000, was represented by Schalk, was represented by Shelia,,1692,35929
3001, by the respondent Lewak, by the respondent Brittney,,585,3437
3002, case and advocate Ayşe, case and advocate Yesenia,,129053,58286
3003, by the applicant Crago, by the applicant Kaitlyn,,78,18013
3004, by the respondent Bakar, by the respondent Kendra,,277,956
3005, by the applicant's representative Victor, by the applicant's representative Julie,,32312,41187
3006, case and advocate Özdemir, case and advocate Rebekah,,404,1466
3007, case and advocate Bayır, case and advocate Deanna,,29233,12642
3008, was represented by Pilar, was represented by Mackenzie,,3569,56863
3009, by the respondent Davey, by the respondent Ariana,,88,3362
3010, by the respondent Özaydin, by the respondent Rebekah,,72811,1466
3011, by the applicant Genowefa, by the applicant Kaitlyn,,75631,18013
3012, by the respondent Białystok, by the respondent Rebekah,,562,1466
3013, a court designated by Ringvold, a court designated by Jocelyn,,813,91509
3014, a court designated by Watkins, a court designated by Melissa,,78288,47048
3015, by the respondent Németh, by the respondent Kellie,,769,645
3016, case and advocate Bektaşi, case and advocate Kaitlyn,,78895,18013
3017, was represented by Olesiński, was represented by Reginald,,129451,67
3018, by the respondent Howell, by the respondent Christopher,,96179,24986
3019, by the respondent Tomasz, by the respondent Kayla,,52340,4260
3020, by the applicant Else, by the applicant Monica,,18804,45744
3021, by the respondent Bosch, by the respondent Jonathan,,71225,23269
3022, was represented by Howarth, was represented by Dominique,,46501,2372
3023, the expert Urbanek, the expert Adrienne,,1225,25136
3024, was represented by Siwiec, was represented by Kaitlin,,66,3732
3025, by the applicant Corneliu, by the applicant Yolanda,,84,9817
3026, was represented by İlhan, was represented by Desiree,,9917,68
3027, by the respondent Cede, by the respondent Darrell,,15326,16285
3028, a court designated by Dennison, a court designated by Sheena,,3335,7157
3029, by the applicant Ferrari, by the applicant Lauren,,45753,42360
3030, the expert Emily, the expert Melissa,,34166,47048
3031, by the respondent Arasan, by the respondent Maureen,,45388,95572
3032, by the respondent Zabun, by the respondent Yvonne,,359,28952
3033, by the applicant Saldaña, by the applicant Phyllis,,18324,285
3034, a court designated by Sizer, a court designated by Erika,,3135,40454
3035, by the respondent Dijk, by the respondent Ariana,,18750,3362
3036, by the respondent Baba, by the respondent Jesse,,96352,39171
3037, the expert Krüger, the expert Yvonne,,1389,28952
3038, the expert Trechsel, the expert Janice,,90830,558
3039, by the applicant Sauer, by the applicant Tammy,,27097,2408
3040, the expert Dowsett, the expert Zachary,,66514,658
3041, case and advocate Krystian, case and advocate Katelyn,,1103,77
3042, by the applicant Borg, by the applicant Robert,,64482,8397
3043, the expert Albert, the expert David,,17513,6798
3044, was represented by Corrin, was represented by Abigail,,25288,84206
3045, the expert Kochanowski, the expert Reginald,,28284,67
3046, case and advocate Battenstein, case and advocate Aimee,,12429,68
3047, the expert Roessler, the expert Tamara,,76949,5059
3048, by the applicant's representative Eastaway, by the applicant's representative Nathaniel,,13757,12046
3049, a court designated by Pabjan, a court designated by Tabitha,,22838,64
3050, the expert Zeki, the expert Darlene,,78753,34191
3051, case and advocate Monnat, case and advocate Tammy,,33297,2408
3052, case and advocate Fexler, case and advocate Kaitlyn,,1536,18013
3053, a court designated by Cros, a court designated by Marie,,60719,32016
3054, a court designated by Hugh, a court designated by Kevin,,29106,16364
3055, case and advocate Ereren, case and advocate Stacey,,17392,55920
3056, was represented by Liecht, was represented by Annette,,13920,78728
3057, by the applicant Jakub, by the applicant Tanya,,392,24074
3058, a court designated by Hanne, a court designated by Tammy,,20368,2408
3059, by the applicant Engels, by the applicant Mariah,,2010,19310
3060, case and advocate Zoilo, case and advocate Zachary,,18045,658
3061, case and advocate Reeda, case and advocate Mallory,,13830,679
3062, by the applicant Holmedal, by the applicant Katelyn,,278,77
3063, a court designated by Alicja, a court designated by Kayla,,5580,4260
3064, by the applicant Hannes, by the applicant Krista,,288,64
3065, a court designated by Daría, a court designated by Tracey,,7431,88
3066, by the respondent Ohms, by the respondent Adriana,,1011,3362
3067, the expert Kaya, the expert Kristy,,12589,88
3068, by the respondent Cornhill, by the respondent Tanya,,27507,24074
3069, by the applicant's representative Bayer, by the applicant's representative Destiny,,85420,50397
3070, by the applicant's representative Reyhan, by the applicant's representative Jody,,9917,1076
3071, case and advocate Karin, case and advocate Cesar,,258,32240
3072, a court designated by Arnaldo, a court designated by Debra,,39132,14383
3073, by the applicant Saygılı, by the applicant Loretta,,52171,2565
3074, by the respondent Güngör, by the respondent Darryl,,9416,75
3075, by the applicant Erin, by the applicant Daniel,,55814,15118
3076, by the applicant's representative Malek, by the applicant's representative Monique,,74,2372
3077, a court designated by Gani, a court designated by Krista,,5559,64
3078, the expert Stöcker, the expert Makayla,,15160,4260
3079, by the applicant Quinn, by the applicant Brian,,40523,17083
3080, by the applicant McLeod, by the applicant Misty,,94490,88
3081, case and advocate McDonagh, case and advocate Zachary,,33756,658
3082, was represented by Du, was represented by Jason,,15687,18477
3083, by the respondent Ewa, by the respondent Latasha,,9991,30443
3084, by the applicant Lowry, by the applicant Brittney,,884,3437
3085, by the applicant Nouri, by the applicant Alyssa,,21467,52107
3086, was represented by Malone, was represented by Michael,,83071,7937
3087, a court designated by Clayton, a court designated by Susan,,63444,29933
3088, the expert Ferhan, the expert Kristopher,,9917,16940
3089, a court designated by Lehmann, a court designated by Abigail,,17562,84206
3090, was represented by Höjer, was represented by Christy,,26360,88
3091, by the applicant's representative Walter, by the applicant's representative Peter,,32205,11044
3092, by the applicant's representative Zina, by the applicant's representative Charlene,,2210,34191
3093, was represented by Ben, was represented by Austin,,7355,19260
3094, a court designated by door, a court designated by Jose,,6006,10860
3095, the expert Alan, the expert Angel,,25282,23080
3096, case and advocate Kristaq, case and advocate Monique,,36306,2372
3097, by the respondent Stabell, by the respondent Tabitha,,613,64
3098, by the applicant Fetcham, by the applicant Gabrielle,,309,6712
3099, case and advocate Gülbahar, case and advocate Gwendolyn,,277,1872
3100, by the applicant Jensen, by the applicant Alex,,64009,8515
3101, by the respondent Denham, by the respondent Zachary,,5604,658
3102, was represented by Uli, was represented by Brianna,,742,12642
3103, was represented by Pamuk, was represented by Adriana,,3101,3362
3104, a court designated by Boumédienne, a court designated by Yvonne,,25503,28952
3105, case and advocate Krause, case and advocate Misty,,810,88
3106, by the respondent Weatherby, by the respondent Erika,,1694,40454
3107, by the applicant Morgan, by the applicant Adam,,22954,15037
3108, was represented by Hub, was represented by Heidi,,26538,81836
3109, by the respondent Xaver, by the respondent Jeanne,,7255,811
3110, was represented by Vallat, was represented by Zachary,,266,658
3111, case and advocate Kingsley, case and advocate Jonathon,,3179,23941
3112, was represented by Ejder, was represented by Zachary,,1107,658
3113, was represented by Cantillon, was represented by Deanna,,42488,12642
3114, case and advocate Herrmann, case and advocate Sherry,,17562,5400
3115, was represented by Campos, was represented by David,,88465,6798
3116, case and advocate Ramsauer, case and advocate Debra,,27097,14383
3117, by the applicant's representative Enhorn, by the applicant's representative Tamara,,1512,5059
3118, a court designated by Kingshill, a court designated by Jonathon,,27507,23941
3119, the expert Majesty, the expert Keith,,66244,31502
3120, by the applicant's representative Soneji, by the applicant's representative Kaitlin,,7754,3732
3121, case and advocate Ramirez, case and advocate Paul,,70993,6898
3122, by the applicant Amble, by the applicant Duane,,891,2145
3123, by the applicant's representative Lester, by the applicant's representative Gabriel,,82658,38743
3124, a court designated by Gıyasettin, a court designated by Gwendolyn,,55971,1872
3125, by the respondent Dalia, by the respondent Nathaniel,,18848,12046
3126, by the applicant's representative Linke, by the applicant's representative Jodi,,440,30459
3127, by the applicant Goudie, by the applicant Yvonne,,645,28952
3128, by the applicant's representative Bernard, by the applicant's representative Michael,,34252,7937
3129, by the applicant Dündar, by the applicant Tabitha,,277,64
3130, a court designated by Ayala, a court designated by Marissa,,6053,21429
3131, the expert Mohammadi, the expert Katelyn,,2767,77
3132, was represented by Caflisch, was represented by Rebekah,,16053,1466
3133, case and advocate Kozik, case and advocate Yolanda,,1579,9817
3134, the expert Konig, the expert Stacey,,343,55920
3135, by the respondent Hagen, by the respondent Mackenzie,,8535,56863
3136, by the applicant's representative för, by the applicant's representative Barbara,,16641,31107
3137, a court designated by Ekman, a court designated by Debra,,1515,14383
3138, by the applicant's representative León, by the applicant's representative Lacey,,3165,55920
3139, by the applicant's representative Jawad, by the applicant's representative Rachael,,329,5891
3140, a court designated by Dragomir, a court designated by Katelyn,,404,77
3141, by the respondent Masser, by the respondent Tammy,,261,2408
3142, was represented by Kliza, was represented by Mathew,,17090,365
3143, by the applicant's representative Kindlund, by the applicant's representative Krista,,84733,64
3144, the expert Voicu, the expert Darryl,,84,75
3145, by the applicant's representative Luksch, by the applicant's representative Rebekah,,331,1466
3146, by the respondent Rifat, by the respondent Nathaniel,,266,12046
3147, case and advocate Waleria, case and advocate Darryl,,685,75
3148, by the applicant Hermance, by the applicant Yesenia,,681,58286
3149, by the applicant's representative Ayboğa, by the applicant's representative Kaitlyn,,125738,18013
